text,label
garan hissesi 142 olursa Fenerbahçe şampiyon ytd,Hedef Fiyat Sorgulama
Olacak zaten şu bölünmesi bitsin de biraz da fb alalım:)),Alım-Satım Niyeti
6.000.000 alım 4.400.000 satış gerçekleşiyor,Alım-Satım Niyeti
Alım satım görebilen arkadaşlar paylaşım yapabiler mi,Alım-Satım Niyeti
Diğer bankalar eski fiyatlara geldi hızlı bir çıkış yapması gerek,Genel Bilgi/Durum
Bankacılıkta en çok Akbanka çok şaşırdım. Açıkçası garantiden daha pozitif ayrılacağını hiç düşünmemiştim.,Genel Bilgi/Durum
Bir iki ay evvel akbanktaydim. O zaman da garantinin şimdi ki hali gibi sinir olmuştum. Ama gel gör ki şimdi en iyisi o,Genel Bilgi/Durum
"bu hisseye ne oldu böyle..en güçlü bilançosu olan bankalardandı..142,143 e bile gelemedi bi türlü..al satçılar daha kazandı,bekledikçe sabit duruyor",Hedef Fiyat Sorgulama
İsmail YK dan Allah belanı versin şarkısını dinliyorum ..garan yatirimcilari na Allah sabır versin 142 bile göstermedi,Hedef Fiyat Sorgulama
ben şahsen 144 bugün bekliyorum bakalım,Hedef Fiyat Sorgulama
Endekste. Bugün yarın ve çarşamba. Düşüş beklemekteyim. Ytd,Piyasa Trend/Tahmin
İlk hedef 99 TL sonraki 300 TL,Hedef Fiyat Sorgulama
Kap var. Alamadığı kredileri satmış. Belki olumlu etkiler pazartesi. Jp morgan en yüksek getiri poransiyeli olan banka demiş. Ama öpülmeye devam. Bakaların en rezili oldu çıktı. Or. Ço.,Risk ve Haber Analizi
Bugün daha zayıf bir bankacılık bekliyordum. Beni olumlu yönde şaşırttı diyebilirim. Aralik enflasyon tahminleri 0.69'a kadar çekildi daha iyi olacağız fazla zaman kalmadi.,Risk ve Haber Analizi
Her şey lehine olmasına rağmen Dinlenmeye çekip sanayi ile denge yaptılar sıra burada ..bu hafta banka haftası olmssını beklerim..,Genel Bilgi/Durum
Mucip bey kira ve gida düzenlemesi Ocak enflasyonunu aşağı çekecek katiliyorum. Ayrica yeniden değerleme orani düşük uygulanacak. Gecen sene Ocak ayinda ki artişin sebebi Sağlik da ki katki payina gelen fahiş zamdi. Bu sene o da yapilmayacak.,Risk ve Haber Analizi
Alcatraz bankacilik isin içine girmeden bu iş zaten olmaz. Şuan yine Aselsan ile idare ediyorlar.,Genel Bilgi/Durum
Üç dört yıl önce yüzde 400 veren banka içler acısı durumda beş hissemin içinde ilk bunu aldım en az getiri bunda çok yazık,Alım-Satım Niyeti
Garan da bitmiş artık yorum yapan bile yok... Yazık..,Genel Bilgi/Durum
Bofa yine içimizden geçiyo. Öpmelere doyamado ezevenk,Genel Bilgi/Durum
Maliyetine gelsin çıkarım çok bile kaldım psikolojim daha değerli bir sürü hisse var. Garanti de kaçırdığı yatırımcıya yansın.,Alım-Satım Niyeti
Bu kadar baskilayacaklarini tahmin etmedim. Ama bu faiz indirimi ile beraber anlık şoklar yapsada çok inecekleri alan da yok artık en kotu 137 Ler yapabilirler bilemedin 135. Yani bankakarda artık belli bir taban oluştu siyasi bir kriz olmadıkça bankalar bu faiz indirimleri ile mecburen yukarı çıkacak. Yapı Kredi eski tepe noktasını geçip 37 lere geldi. Bir biz birde isc bi türlü eski noktadan yüzde 10 gerideyiz hâlâ. Ama necburen gelecek,Risk ve Haber Analizi
Cok fazla değil maliyet flama vardı 144 üzerinde aktifleşiyor galiba ondan umut yok. Dün jpmorgen hedef fiyatını yükseltmişti bu düştü böyle hedef fiyat potansiyelli hisse diye reklamı yapılanlar gitmiyor :),Hedef Fiyat Sorgulama
Banka almıyorlar bu seneyi böyle kapatır,Genel Bilgi/Durum
Maalesef borsa genelinde 3 beş kagit dışında hepsine aynısını yapıyorlar. Bir iki bankalar öbür gün parekande öbür gün holdingler sonra iletişim böyle dönüyorlar. Sıranın bize gelmesini bekleyrcez mecburen,Genel Bilgi/Durum
Alım satım gören arkadaşlar vardı ara sıra paylaşım yapabilir misiniz,Alım-Satım Niyeti
türkiyenin 4 büyük bankasından biri. dünyada ve türkiyede faiz indirim olduğu hafta 5. gün eksi yakıyor. insanları soymaya kurmuşlar bu sistemi bu yatırımcılık değil. büyükbaşlar insider lar istediği gibi parmağında oynatıyor. kalan 3 - 5 küçük yatırımcı da gitsin rahat ederler. ondan sonra dövizi tutmak için uğraşırlar.,Genel Bilgi/Durum
Altın 4200den 4319 oldu faiz indirimiyle bunda tık yok.,Risk ve Haber Analizi
50-60 hisse takibimde 5-6 tane eksi var biri garanti. Ne zaman böyle berbat bir hisseye dönüştü?,Genel Bilgi/Durum
zarlar atılıyor beyler hadi bakalım yasin buradan daha inerse yaprağı yedik,Alım-Satım Niyeti
takibimdeki bütün hisseler +2 bir bu böyle yanlış hissedeyiz sadece,Genel Bilgi/Durum
Son ceyreklik durumlara baktığımızda özel bankalar içinde en iyi performansı yapı kredi sonra Garanti yaptı. Nedense garantiye özel bir baskı var. Akbank 70 lere geldi yapıkredi en yüksek zirvesinden yüzde 5 bile fazla gitti. Gerçekten çok ilginç,Risk ve Haber Analizi
Yabancı alımı yüksekmiş güya o yüzden mi bilmiyorum.,Alım-Satım Niyeti
ben çıktığım hisseyi bir daha almadım keşke insanlar biraz tavır koymayı bilse. sanki bistte hisse yokmuş gibi vişne madencilik mi alınır?,Genel Bilgi/Durum
Yine bankalar arasında en düşük kalan. Nerden bulaştık o. C.,Genel Bilgi/Durum
Endeks 11.600'e en kisa sürede gidecek bankaciliğin yaninda bu sefer sinai de hareket edecek. Hatta bankalardan daha hareketli olabilirler.,Genel Bilgi/Durum
