text,label
"hisseler 52 hafta zirvesine geldi ,bı bunun gibi mok hisseler kaldı ,boş yapma ,boş tespit",Genel Bilgi/Durum
"Koç Holding Neden Arçelik’in Geri Aldığı Payları Alıyor? #KCHOL #ARCLK Arçelik’in geri aldığı payları Koç Holding’e satması bir “kâr yaratma” işlemi değil, bilançoyu ayakta tutmaya yönelik finansal risk yönetimi hamlesidir. TFRS/TMS 32’ye göre geri alınan paylar varlık değil, özkaynaklardan düşülen eksi (kontra) bir kalemdir ve gelir tablosunu etkilemez. Enflasyon muhasebesi uygulanan ortamda bu kalemin endekslenmiş taşıma değeri her dönem büyür, bu da operasyonel performans değişmese bile raporlanan özkaynakları aşağı çeker. İşlem yapılmasaydı, geri alınan payların endeksleme etkisiyle özkaynak küçülmesi devam edecek, buna bağlı olarak Net Borç/Özkaynak, Özkaynak/Aktif gibi kaldıraç göstergeleri mekanik olarak bozulacaktı. Bu bozulma nakit çıkışı yaratmasa da bankalar, tahvil yatırımcıları ve derecelendirme kuruluşları için finansal risk algısını yükselten reel sonuçlar doğurur; hatta kredi sözleşmelerindeki finansal taahhütler (covenant) eşiklerini zorlayabilir. Satışla birlikte, özkaynağı aşağı çeken “geri alınan paylar” kalemi kapanmış, karşılığında nakit girişi sağlanmış; defter değeri ile satış bedeli arasındaki fark ise özkaynak içinde (geçmiş yıl kârları/yedekler) muhasebeleştirilmiştir. Sonuç: toplam özkaynaklarda net artış, ancak gelir tablosunda kâr yok. Özetle bu adım, muhasebe tekniği kaynaklı bir özkaynak erozyonunu durduran, finansal risk algısını stabilize eden zorunlu ve doğru bir çözümdür; fakat operasyonel kârlılık ve kalıcı nakit akışı üretimi sağlanmadıkça tek başına yeterli değildir.",Risk ve Haber Analizi
Şimdi benim kafam karıştı bu geri alım holding tarafına olumlu mu olumsuz mu yansıyacak,Alım-Satım Niyeti
Arçelik hissesi aldığı için teşekkür edilmesi lazım dipten almış . Önümüzdeki sene için iyi bi yatırımm bence ),Genel Bilgi/Durum
Arçelik hisselerini çok seviyor şirketinize sahip çıkacaksanız şahsi paranızla alın geniş ağızlı kumbaralar,Genel Bilgi/Durum
Soran olursa Arçelik hissesine sahip çıkıyor ne var bunda canım kchol yatırımcısı ne olacak koçç,Genel Bilgi/Durum
"hisse fiyatı 1 lira olsa umrunda değil ,adamların yatırımcı diye bir kavramları yok , Allah i kitabı para,",Genel Bilgi/Durum
çok ayıp sayın koç ..???,Genel Bilgi/Durum
"YTD maalt tahsisli sermaye artirimi, arçelik paylarının alımı, marina alımı derken kasadan çıkacak nakit çığ gibi büyüdü. Kısa vadede görünüm negatif, uzun vadede kısmi pozitif. Bu alımların geri dönüşü nasıl olacak tahmin etmek zor. YTD",Risk ve Haber Analizi
"Ali Koç bofanin danışma kurulu üyesi ,var mı başka söze gerek",Genel Bilgi/Durum
Kap haberi veren şirketlerin yaptıkları operasyonların hedefleri hakkında da açıklama yapması gerekir diye düşünüyorum.,Risk ve Haber Analizi
Bofa kaç gündür neden sattığı belli oldu,Genel Bilgi/Durum
bofa üzerinden koç kendi satıyor indi bindi yapıyor.kemiksiz vergisiz kazanç.,Genel Bilgi/Durum
Arçelik 5 milyar 200 milyonluk hissesini Koç Holding'e sattı. Geçmiş olsun.,Hedef Fiyat Sorgulama
Ne oldu bu Koç a operosyonmu var.,Genel Bilgi/Durum
maalesef beni de perişan etti bu koç:(((((,Genel Bilgi/Durum
Kcholl bofa üzerinden satış yapıyor,Genel Bilgi/Durum
"BoFfa Cuma günü takasındaki tüm kchol sattı yetmedi üstünede elinde olmayan 1,5 milyon lotu sattı. Takası -1,519.000 lot oldu. Muhtemelen citi den virmanla mal gelir. Bu açığa satış sadece büyüklere yarıyor hisseleri göçertiyor dolayısıyla borsayı çöKertiyorlar. Daha piyasa oturdu denmez açğı satış kalkmazsa bu borsa dikiş tutmaz bu zamanalarda",Genel Bilgi/Durum
bankalar ve holdingler dusecek yabancı gelirse bu hisselere gelir madem yuksek kur veremiyorsun yabancinin talep gosterecrgi hisseleri düsür bunlarin zihniyeti bu işte,Genel Bilgi/Durum
"Yılbaşında altın, günüş aldaydık paramız 2 katı olacaktı, Kchol sayesinde koca yılı - %10 kapatıyoruz. Nasıl vereceksiniz bunu vebalini Allahsızlar",Genel Bilgi/Durum
Baskının sebebi maalt'a tahsisli sermaye artırımı için ödeyeceğimiz tutar var marina alımı için ödediğimiz muazzam tutar. Bunlar hep bilançoya negatif yansıyacak kısa- orta vadede. ytd,Risk ve Haber Analizi
Şuan bütün hisseyi sattım 250 12aya taksit var,Hedef Fiyat Sorgulama
Bofa içinden geçti hissenin 5 milyon lotdan fazla satış yaptı ykb da kendi tahtasında satış tarafindaydi..bir sabanci gibi olamadın rezil koc holding tahtasına sahip çıkmayan hisseden bir cacık olmaz,Genel Bilgi/Durum
Endex yeşil koç yine kırmızı küçük yatırmcıyı bitirdiniz,Genel Bilgi/Durum
Bitmiş midir bofanin satışı? kaç gün oldu,Genel Bilgi/Durum
frotodan sonra holdinginde içinden geçen bofa,Genel Bilgi/Durum
Bofa derdi ne kopek gibi satıyor,Genel Bilgi/Durum
bu hisse 145 lere bile gelebilir birturlü atamıyor kendini 180 lere ben sunu bilirim kim internette tv de bır hisseyi övüyorsa o hisseden kacacaksın evet bu hisse gidecek birgün ama gercek yabancı geldiği zaman yabancı gelmeden bu hisse sittim sene gitmez ancak 2026 nın ıkınci yarısında,Hedef Fiyat Sorgulama
"Ben 2 gün önce aldım. Takip ettiğim kadarıyla, endeksle bire bir aynı hareket ediyor. endeks yukseliyor bu yukseliyor, endeks düşüyor bu düşüyor .",Alım-Satım Niyeti
piyasa çok sığ yabancı olmadığından bist 30 hisseler anlamlı yükselişler olmuyor sadece endeks mühendisliğinde aselsenı devreye sokuyorlar yabancı gelmeden anlamlı yükselecek olan lotu az olan yan kağıtlar olur.,Piyasa Trend/Tahmin
Minikkiz Broker bist 30 zaten lokomotif tir koç ta blokomotifin başı zaten,Genel Bilgi/Durum
Endeks +5 yapsın bu +2 zor yapıyor,Genel Bilgi/Durum
Endeks biraz kızarsın -3 yapıyor almayın aldırmayın sakın sakın tuzağa gelmeyin,Genel Bilgi/Durum
Sermaye artırımı için Koç holding hissesi olanlar herhangi bir şey yapması gerekiyormu.yoksa Koç u ilgilendiren bir konu yokmu.,Risk ve Haber Analizi
Bofa satışta kapanışa doğru alır umrarım,Piyasa Trend/Tahmin
koçla alaksi yok haberi iyi oku mal ondan sonra yorum yap,Risk ve Haber Analizi
BOFA bugün alırsa yükselir satarsa düşer. Hissenin ve borsanın tek olayı bu maalesef,Genel Bilgi/Durum
Bir kaç dakikaiçinde bofa satışa geçecek alışları iyice azaltı dikkat edin ytd,Genel Bilgi/Durum
