text,label,source
yarın bist kıpkırmızı açar .,Piyasa Trend/Tahmin,bist100
bıst yarın ne olacak ulan cevap yazın .,Genel Bilgi/Durum,bist100
durum fena …,Genel Bilgi/Durum,bist100
venezuela kurtuldu şimdilik 50 yl sonra yine aç,Risk ve Haber Analizi,bist100
bıst düşsün çok full nakitteyim . kchol bim bekliyorum . başka vsr mı fırsat hissesi .,Alım-Satım Niyeti,bist100
maduro meşruiyet almadı mı,Risk ve Haber Analizi,bist100
sular ısınıyor . yarın enkaz,Piyasa Trend/Tahmin,bist100
Amerika'dan haber bekliyor yalan da olsa size biraz saydırayım milletin gazını almak onay bekliyor,Risk ve Haber Analizi,bist100
piyasalar açısından ilginç bir hafta bizi bekliyor arkadaşlar,Piyasa Trend/Tahmin,bist100
yarın 11.7 k plus . yaşasın amerikan emperyalizmi 50dolar altı petrol fiyatları .,Piyasa Trend/Tahmin,bist100
"yarın kredi çek gel , büyük uçacak bist , kaçırma ,",Piyasa Trend/Tahmin,bist100
maliye insanların esnafların üzerine gelmeye devam ederse sonrası kaçınılmaz bir son olur gibime,Risk ve Haber Analizi,bist100
narkoterör . çok ciddi bir suçlama . biz çovid dönemi maske taşırken demek ki bu maduro koko ticareti yapıyormuş,Risk ve Haber Analizi,bist100
çelik kubbe dediniz Er'ce aldık çelik bir tarafa boru başka tarafa girdi,Genel Bilgi/Durum,bist100
biz de birilerini sevmiyoruz bu ne doğru bir yöntem . asıl amaç petrol,Risk ve Haber Analizi,bist100
haftaya Madiba'nın resimleri iner herkes resim silme yarışına girer her yer yenilenir hemen bir sicim 1 aya çadıra unutulur gider,Risk ve Haber Analizi,bist100
kapitalizmin tüm nimetleri oluk oluk akacak venezuela'ya,Risk ve Haber Analizi,bist100
çok kötü şeyler olacak çok,Piyasa Trend/Tahmin,bist100
Venezuelâ'da iç savaş bekliyorlarmış mg Mandira'cılar Madeira'dan önce kaçtı zaten kalanlarında gözü yemez hepsi can mal derdine düştü zaten,Risk ve Haber Analizi,bist100
bir küçük küçük ufacık yatırımcı olarak 10 tl den alıp 7 tl'den kol kesecek kağıt arıyorum . var mı öyle bir kağıt atlayıp alayım .,Alım-Satım Niyeti,bist100
") bende bakıyorum buldum bir kaç ipek , prkab 4 yıldır yatay neredeyse . konsa da öyle ,",Genel Bilgi/Durum,bist100
martı dof robotik iyi . bende gıpta Er'ce var içerdeyim,Alım-Satım Niyeti,bist100
daha kötü günler bizi bekliyor artık,Piyasa Trend/Tahmin,bist100
borsa yarın kar satışları yer maduroyu iplemez,Piyasa Trend/Tahmin,bist100
kar var mı ki zaten cuma taban yedim ben,Alım-Satım Niyeti,bist100
savaş ganimeti Venezuelâ birlikte doların dxy endeksi 98.42 bu daha başlangıç tango başlıyor,Piyasa Trend/Tahmin,bist100
eey trump derse borsa ex olur,Risk ve Haber Analizi,bist100
1.5 milyar dolarlık dev grup konkordato ilan etti,Risk ve Haber Analizi,bist100
cuma öylesine trump aldiydim çok düşmüş deye pazarteside altınay savunma alayım bari,Alım-Satım Niyeti,bist100
her yer paylaşılmış vakti gelince alıyorlar,Genel Bilgi/Durum,bist100
şortu giydin bekliyorsun tabi,Alım-Satım Niyeti,bist100
eski içişleri bakanı sadettin tantan tek tek anlattı : türkiye doğrudan tehdit altında,Risk ve Haber Analizi,bist100
abd dolar zora girdiği sağa sola saldırıyor zarar o eski tek kutuplu dünya yok artık daha durmaz devamı gelir,Risk ve Haber Analizi,bist100
kerkükte neler oluyor ? türkiye arap kürtlere daha fazla yardım ediyor . 1991 yılından itibaren türkmenler ticari olarak hiç desteklenmedi . türkiyenin en büyük markalarının ırak bayilikleri türkmenlere değil kürtlere ya da araplara verildi . halen de öyle devam ediyor .,Risk ve Haber Analizi,bist100
"abdnin maduro operasyonunda türkiye detayı dikkat çekti abdnin venezuela devlet başkanı nicolas maduroyu yakaladığı askeri operasyonun perde arkası ortaya çıktı . operasyon öncesinde maduroya türkiyeye gitmesini içeren bir teklif sunulduğu , ancak bu teklifin reddedilmesi üzerine askeri müdahalenin devreye alındığı belirtildi .",Risk ve Haber Analizi,bist100
borsa aldım,Alım-Satım Niyeti,bist100
trump ı tebrik ederse borsa kısa vade 15k garanti,Piyasa Trend/Tahmin,bist100
mega boğa başladı yarın 13 çarşamba 15 cuma 20 geliyor zaa,Piyasa Trend/Tahmin,bist100
çin ekonomisi ne iyi olsa da kapalı şeffaf değil yuan bir yere . rusya savaşa girdi ekonomi rublenin durumu berbat halde yerine yenisi yok dolar rezerv paradır . alternatifi de yoktur . dünyanın en zengin petrol yataklarını ele geçiren abd ben en büyük gücüm mesajını en net biçimde verdi,Genel Bilgi/Durum,bist100
mega boğa bitti 🐒,Piyasa Trend/Tahmin,bist100
evet borsa istanbul'da haftaya 13 bekliyoruz oradan 700 düşüş,Piyasa Trend/Tahmin,bist100
bu havada şort giyilmez,Piyasa Trend/Tahmin,bist100
long mu short mu açacağız,Alım-Satım Niyeti,bist100
bıst madara olur,Piyasa Trend/Tahmin,bist100
"olay bitti normalde etkilenmez onun bunun oyuncağı olduğu net bir şey demek yanlış olur , başka borsa olsa etkilenmez .",Risk ve Haber Analizi,bist100
içeride sıkıntı olmaz ise yola devam,Piyasa Trend/Tahmin,bist100
hafiften yeşillenir sazan atlamayın satış fırsatı verecek sonrası mağdura,Piyasa Trend/Tahmin,bist100
cuma yükseldirirler hafta içi düşüşe yer açmak . biz iranı bekliyorduk vuruş başka yerden geldi . bizim bıstın kulağı çok delik . biliyorlardı hafta sonu bir şeyler olacağını . vay şeytanlar vay . cuma uyardım ben hafta sonu bir şey olucak diye .,Risk ve Haber Analizi,bist100
yavrum vallahi uyardım . pazartesi düşer demiyorum . hemen düşmez belki . ancak dünya gidişi qok olacağı vurguladım .,Risk ve Haber Analizi,bist100
ne yükselmesi hisseler 2 falan yükseldi bu hafta yön yukarı dediğinde olabilir bu ay 1200 ileri geçilecek,Piyasa Trend/Tahmin,bist100
Maduro'dan haber var mı,Risk ve Haber Analizi,bist100
bıst yarın yeşil olur,Piyasa Trend/Tahmin,bist100
bıst yarın nasıl olur ?,Piyasa Trend/Tahmin,bist100
"tehlike altındaki ülkeler sırasıyla ordusu olmayanlar , ordusu olup nükleer silahı olmayanlar en üstte de ordusu nükleeri olanlar şeklinde , en üst tabaka birbirini vurur mu savaş büyürse neden olmasın önce ufakları temizliyorlar ,",Risk ve Haber Analizi,bist100
paso kaporta üretilmiş . motörler yoh . dışarıdan gelecek diye bekle dur,Genel Bilgi/Durum,bist100
"nükleer silahı olan ülkeler birbirine dokunamaz , dokunursa nükleer savaş çıkar o da felaket demek zaten , olur mu olabilir , dünyayı deliler yönetiyor nede olsa , nükleer olmayanlar zaten direk hedef ,",Risk ve Haber Analizi,bist100
"nükleer le şaka olmaz , kuzey kore'ye dokunabileceklerini sanmıyorum , hiçbirşey diyemiyor zaten ,",Risk ve Haber Analizi,bist100
"o biraz sıkar , nükleer var adamlarda",Risk ve Haber Analizi,bist100
"sen öyle san kıtalar arası balistik füze var adamlarda nükleer başlık taşıyor ,",Risk ve Haber Analizi,bist100
garanti ödemelerinde neden ingiliz mahkemeleri yetkili türk devleti devlet mahkemeleri mahkeme değil mi la ?,Risk ve Haber Analizi,bist100
depoda duran mercimek önce ihraç edildi gösterip teşvik sonra hiç mercimek ekilmeyen ülkeden ithal gösterip kdv iadesi dvled 2 kere dzuluyor bademler tarafından,Risk ve Haber Analizi,bist100
yarın borsa nasıl olur diye ısrarla soran var . ülke de iyi olan tek bir şey söyleyin ben de borsa yükselir diyeyim,Piyasa Trend/Tahmin,bist100
lan ben bu venezuelayı küçük bir ülke sanıyordum . yüzölçümü olarak 3 tane almanya kadarmış,Genel Bilgi/Durum,bist100
buradaki amellerin %90'i yarın kırmızı diyorsa yarın güzel bir yeşile hazır olun . arkadan bakarlar . .,Piyasa Trend/Tahmin,bist100
"yarın uçacak kaçacak diyenlerin bistte yiyecek daha çok tokatı var üzgünüm durum bu , .",Piyasa Trend/Tahmin,bist100
amerikanın venezuellaua çökmesi umurumda değil benim tek düşüncem bist 11500 üzerine atabilecek mi,Piyasa Trend/Tahmin,bist100
bu hafta 12 bin görürüz,Piyasa Trend/Tahmin,bist100
maduro demişti birçok ülke de üst düzey yöneticiliği yapmış kişilere yakınlarına uyuşturucu sattım . mahkeme de venezuelaya elçi olarak gelip pudra şekeri işi bağlayan kim varsa tek tek liste vereceğim . eyvah eyvah,Risk ve Haber Analizi,bist100
yarın bist show yapar . + + .,Piyasa Trend/Tahmin,bist100
trump maduro yu maduro etti,Risk ve Haber Analizi,bist100
yatırımımın % 95'ı altında % 5'ı borsada pazartesi gelişmelere göre piyasa oluşursa bir kaybedersem ön kazanırım . benim dert değil .,Alım-Satım Niyeti,bist100
trump de roket Erik'i almışım la,Alım-Satım Niyeti,bist100
yarın enkaz . sular ısınıyor,Piyasa Trend/Tahmin,bist100
"bıst in aslında artması yada düşmesi mevzu değil , düşerken de kazanabilirsin çıkarkende sorun yok ki , doğru pozisyon almak önemli olan , baktın ortam bok baş satışı geç , çökme dert , bu savunmamak gerekiyor piyasaları , yıllar bana bunu öğretti ,",Genel Bilgi/Durum,bist100
"bir sürü işlem tipi var , viopu var varantı var , tahvil var , spot var varda var , sen doğru yerde ol önemli olan o ,",Genel Bilgi/Durum,bist100
pazartesi😥😥,Piyasa Trend/Tahmin,bist100
marjlar yükseliyormuş öyle bir söylenti var,Risk ve Haber Analizi,bist100
yarın çakarlar,Piyasa Trend/Tahmin,bist100
borsaları etkilemez aksine çıkar,Piyasa Trend/Tahmin,bist100
yarın tüm dünya borsası kırmızı bizim bist devre keser,Piyasa Trend/Tahmin,bist100
şaka maka dış siyaset . kaynıyor gerginlik tırmanıyor 2026 da hırsa çok çok daha kötü olacak bir feknkilot bırakacaklar,Risk ve Haber Analizi,bist100
ülkeye güven sıfırın altında borsaya bulaşmayın sadece Akkent ileri bulaşsın,Genel Bilgi/Durum,bist100
dolar roket,Piyasa Trend/Tahmin,bist100
2026 yılı borsa yıl olacak dediler dikkat edin milleti fena çakacak,Piyasa Trend/Tahmin,bist100
"yarın mali elinizden almak isteyecekler , sabahtan satmayın , ben satayım sonra siz satarsınız",Alım-Satım Niyeti,bist100
"daha yeni gün yüzü gördük , faiz bile artmadı elimdekiler . yarın yine verdiğini alır borsa",Piyasa Trend/Tahmin,bist100
"bursa da 7 den büyük deprem bekleniyor . abd merkezli newyork times bursalıların uykularını kaçıran haber . analizde , bölgedeki fay hattının 7 üzeri büyüklükte yıkıcı bir depreme neden olma potansiyeli taşıdığı ifade edildi .",Risk ve Haber Analizi,bist100
teknik bilgi paylaşıyorum dişlide atıyor adam 97 yılında yıllık grafikte iğne yok yıllık bazda yüzde 260 yükseliş yapmış buda madalyonun diğer yüzü,Genel Bilgi/Durum,bist100
"mevzu sadece venezuallaya girmesi değil geleceğe yönelik olarak peru kolombiya meksika şili hepsine sıranızı bekleyin dedi , bıst bunu göbek ata ata fiyatlar , en az 11 bin bekliyorum , o bile iyimser 10 binler sürpriz olmaz ,",Piyasa Trend/Tahmin,bist100
bitcoin +2 ne savaşı . 2 saatte bitti,Risk ve Haber Analizi,bist100
akşama eyy trump derse görürsün ),Risk ve Haber Analizi,bist100
borsanın son yirmi 28 yıllık mum grafiğine bakılırsa yıllık grafikte iğne atmadığı bir mum yok istatistiksel olarak bir istisna olmazsa son yirmi sekiz yıllık grafiklere bakılırsa bu seviyeden en az yüzde 5 aşağı görmesi gerekir,Piyasa Trend/Tahmin,bist100
bu saldırılarda petrol en önemli faktör . sıra iranda bekleyin görün,Risk ve Haber Analizi,bist100
yarın borsaya ne olur diyene kimse söylemiyor hafta bu hafta borsa açılmasa millet dua eder,Genel Bilgi/Durum,bist100
hiçbir şey olmaz,Piyasa Trend/Tahmin,bist100
"56 . filoya zecde edenler , iş kendilerine gelince hepsi yusuf yusuf ediyor .",Risk ve Haber Analizi,bist100
spk tavan - tabanı yüzde 15 yapmayı düşünüyormuş .,Risk ve Haber Analizi,bist100
çok iyi haber,Genel Bilgi/Durum,bist100
demek ki yüzde 20 soyulmamızı istemiyorlar,Genel Bilgi/Durum,bist100
ukrayna - iran savaşı bir savaş yok ortada bildiğimiz savaş olmadan maduro'nun devrilip abd'nin kendi belirlediği bir yönetici değişikliği olacak venezuela'da da borsanın çok etkileneceğini sanmam . en fazla nötr olur ondan sonra bist toparlar .,Piyasa Trend/Tahmin,bist100
trump grönland valisini de alır böyle bu mantıkla küresel düzen berbat yeni riskleri doğuran bir operasyon .,Risk ve Haber Analizi,bist100
illaki düşürürler bizim hiç bir olumlu gelişme yok hala utanmadan halka arz ediyorlar,Genel Bilgi/Durum,bist100
yarın coşkulu açılış bekliyorum,Piyasa Trend/Tahmin,bist100
yarın -5 olmasında coşkuya razıyız,Piyasa Trend/Tahmin,bist100
bıst dört sabah yükselişine aldanmayın iyi basacaklar 11200 e çekerler şimdilik,Piyasa Trend/Tahmin,bist100
"btc uçuyor , pazartesi borsalarda uçacak . ortalık süt liman , altın gümüş , petrol düşecek .",Piyasa Trend/Tahmin,bist100
2026 borsa yılı arkadaşlar elinizde kenarda hep bir gyo tutun .,Piyasa Trend/Tahmin,bist100
"ocak 02 , cuma günü endeks hisse senetlerini Bofa alım yönünde hareketlendirdi bakalım aldıklarını elinde mi tutar yoksa venezuela olayı öncesi piyasayı yukarı çekip tekrar aşağı verme yönünde mi hareket eder . büyük ihtimalle",Risk ve Haber Analizi,bist100
ula ne savaşı bitcoin +2 . 2 saatte bitti gitti .,Risk ve Haber Analizi,bist100
bitcoin savaş sever,Genel Bilgi/Durum,bist100
borsa sıçtı 900 yere düşer yine,Piyasa Trend/Tahmin,bist100
hazır mıyız venezuela borsası + açar bist - büyük ihtimal düşmek haber bekleyen bist şaşırdırmaz bizi,Piyasa Trend/Tahmin,bist100
yapay zekanyuzde 60 düşüş yüzde 30 nötr yüzde 10nyukselir dedi,Piyasa Trend/Tahmin,bist100
"rezerv çalışmasını yalandan 1.5 sene sürüncemede bıraktılar hala daha 2026 ortalarına film bitmeyecek diyorlar alt tarafı rezerv tespiti ne yani bu uzatacak nesi var vur sondajı bak az yada çok neyse adam söyle , bunların derdi manipülasyon kozunu bırakmamak , daha çok can yakacaklar anlaşılan",Risk ve Haber Analizi,eregl
altın madenciliğin aşamalarının ilki olan mümkün kaynak : olası kaynak yani potansiyel kaynak olarak da anılır . ereğli altın madeni ilgili şu an ikinci aşamanın tespiti sürüyor . 2026 yılı ortalarında bu aşama tamamlanmış olacak . bu durumda olumlu sonuçlar gelmesi durumunda hisse işte o zaman altın madeni ilgili fiyatlama yapar .,Risk ve Haber Analizi,eregl
senin şu an konuştuğunu büyükler 2 sene önce yemiş yutmuş fiyatlamış oluyor . tekrar ediyorum altın madeni iş boş iş .,Genel Bilgi/Durum,eregl
tam okumalısın süreç uzun fiyat içinde değil hatta ters tepti onu belirttim yani altın henüz çok erken o bizi bu hale getirdi zaten . haber dağ fare doğurdu geldi yatırımcıya,Risk ve Haber Analizi,eregl
insanlar sanıyorki kapital kendini yok edecek . tam parça parça değerli metal satıp borsadan mal toplama zamanı . körfez savaları ayaklanmalar vs. donla gardanım dola . mal coşucuda yavaş yavaş satılır düşen ise yavaş yavaş toplanır .,Alım-Satım Niyeti,eregl
abi senin düşünüyorum ondan dayak yedim bu son haber bana umut verdi ereğli 30 a gider dedim bıst 30 geri gelecekti bir kumar oynadım mali kafama yedim . bıst 30 alda olsun daha ferah gideriz,Alım-Satım Niyeti,eregl
keşke vallahi ona göre doluyorum ikili dip düşünüyorum hatta banko 17 lira hedefi bile göze aldım .,Alım-Satım Niyeti,eregl
yok canım öyle değil abartma 23-23 . 5 arası son kez sonra 30.88 3-4 aya,Hedef Fiyat Sorgulama,eregl
bu ülkede bana bir güzel gelişme söyler misin de ereğli yükselsin . zirve ederi 32-35max . oda süper bir haberde y . t. d .,Hedef Fiyat Sorgulama,eregl
sana biat ettik viop 30 shortliyoruz . testere piyesi oluştu yukarı zikzak sonra güm değil mi hocam ? bu dün almış boi tam tuzak kurucu bu hafta alicili tutar cuma bir sonraki pazartesi aşağıdaki ortalamaya değdirir .,Piyasa Trend/Tahmin,eregl
şimdi bıst 30 12500 de 11700 e düşse 80 puan eder ee adamlar vade sonu viop 30 u 12209.5 değmeden kapadı . viop kaç 13100 de . . bıst 30 düştüğünde örnek 3 hafta sonra 12209.5 da değip viop 30 uda tamamlayacak .,Hedef Fiyat Sorgulama,eregl
hem borsa hem ereğli hacimsiz yükseldi ) bu iyi değil göreceğiz ),Piyasa Trend/Tahmin,eregl
"amirim çakmak de yükseltiyorlar , yukarı çekip oradan şöhret giriyorlar sonra aylarca vuruyorlar aşağı 32.70 e de onun sürmüşler zaten bak birde iyi ky avladılar bu süreçte",Piyasa Trend/Tahmin,eregl
aynen abi ) genel hisseler hacimsiz yükselmiş . çakarlarsa şaşırmam ),Piyasa Trend/Tahmin,eregl
ereğlinin kapatılması lazım,Genel Bilgi/Durum,eregl
arsa olarak daha değerli,Genel Bilgi/Durum,eregl
almayı düşünenler almayın . zararda olanlar satmayın .,Alım-Satım Niyeti,eregl
bunu hiç ellemeyeceklerse çıkarsınlar bıst 30 dan . bıst 30 12500 olmuş hiç ışık yanmıyor alanı yok satanı yok .,Genel Bilgi/Durum,eregl
bunun haricinde herkes yüzde 2 nin üzerinde . çünkü hepsi borsa hissi . bu hariç,Genel Bilgi/Durum,eregl
daha 24 liraya düşürmeleri yeterince zamanları var,Piyasa Trend/Tahmin,eregl
şirket görünümlü içi boş balon,Genel Bilgi/Durum,eregl
bugün düşmez endeks shortçulara inanılmaz kar marjı açıyorlar kaldır kaldır y . t. d .,Piyasa Trend/Tahmin,eregl
bugün yeşil mum yakacaklar belli bıst 30 da haftaya cuma tahminen 12160 ya değdirirler pazartesi y . t. d .,Hedef Fiyat Sorgulama,eregl
zaten bıst 30 da12080 görülmek zorunda aylar geçmede nereye gidiyorsun endekste,Hedef Fiyat Sorgulama,eregl
açba kime faydalandırmak bu kaldırdılar ? kimler hortluyor zengin edecekler y . t. d .,Risk ve Haber Analizi,eregl
satın satın zaten hiç yükselmeyecekmiş ) . öyle diyor Hoştan'lar,Piyasa Trend/Tahmin,eregl
yabancı yatırımcı 4 haftadır hisse alıyor 284 milyon dolar hisse senedi alisa gercekleştirildi diyor televizyonda,Risk ve Haber Analizi,eregl
Hoff'a endeksi biraz daha yukarı çekip sonra koyacak . mutlak şaplayacakta ne zaman ? bir gel gel yapıp 2-3 hafta gezdirir sonra saplar ;),Piyasa Trend/Tahmin,eregl
24.20 ye kitlediler hisseyi endeks artı 2 yine endeksin altında kaldı adi şirket,Genel Bilgi/Durum,eregl
bir ülke borsası düşün ki % 40 kazandığında dahi reel kazancın sıfır oluyor . buna yatırım yapanlar var . böylesini zor bulursun .,Genel Bilgi/Durum,eregl
bir zamanlar 200 lira olacak diyenler vardı . artık hayallerde küçüldü .,Genel Bilgi/Durum,eregl
geçmesi kaç lirada kapatması gerekiyor,Hedef Fiyat Sorgulama,eregl
bunun yapacağı aksiyon bu olur,Piyasa Trend/Tahmin,eregl
ferdinin dediği bunlar foruma tebelleş olduğunda tarihi zirve yapıyor Ereğli hadi bakalım,Piyasa Trend/Tahmin,eregl
24.38 de çıkar az dinlenirim . giderse gitsin . ben çağatayı takip edeceğim bundan sonra ;) .,Alım-Satım Niyeti,eregl
neyi bekliyorsun o çoğu . yeteri atladın millete .,Genel Bilgi/Durum,eregl
sıradışı geldiğinde her zaman hisse zirve görür . hedef 39,Hedef Fiyat Sorgulama,eregl
çok duygulandım ! artı yakmış bu hem de +1.5,Genel Bilgi/Durum,eregl
ereğli yükselişi önce şişenin % 23'lük makas farkını kapaması lazım ereğli . o makası daha da açamazlar . % 25 üstündeki bir makas fonun işleyişine aykırıdır .,Risk ve Haber Analizi,eregl
para 2026'da da faize akacak . 30-32 bandından tl'ye geçen o para var ki 6 puan üstünden faiz almayanı sağlam döverler bu piyasada .,Piyasa Trend/Tahmin,eregl
hızlı para mal toplanırken değil toplandıktan sonra yapılır . hele 42 cente ir insin satılan mallar yerine konsun ondan sonra bakılacak duruma . dışarıda çin içeride yüksek faiz varken ereğli'yi toplayacak adam yatırım y ' sinden anlamıyordur .,Risk ve Haber Analizi,eregl
nerede accümilation nerede distrübition yapıldığını bilmezsen 2.5 yıldır taşırsın . en az 1 yıl daha taşımaya devam edersin . ben 42 centten sattıklarımı yerine koyarken dahi acc . devresine girmiş olmayacak kağıt .,Hedef Fiyat Sorgulama,eregl
2026 % 40 kazandıracak olsa ereğli hiçbir fon yöneticisi faizden çıkıp da ereğli almaya tenezzül etmez . yani mal toplamaz . mal toplamaları % 40 üstü getiri görmeleri lazım .,Risk ve Haber Analizi,eregl
ben eşeklere mal satıyorum 2.5 yıldır . o yüzden bu tarz kağıtlar vazgeçilmezim . bak thy'de 300'lerde yazdıklarıma bak 9 aydır 600 bekliyorlardı şimdi 300 olsa da zararımızı çıkartsak diyorlar . 300 olsa dahi % 33 faiz getirisini sanki onların parasıyla yapmamışız .,Genel Bilgi/Durum,eregl
borsa yatay kalsa hissenin ederi bugünkü dolar değerinden 18.06 tli fon sepeti değerinden 19.18 tl'dir . Ereğli sat ne alırsan al stratejisine devam . faiz dolar en garanti yatırım . 30-32 bandına faiz açık ara en güvenli yatırım aracı olacak . duraklama bitti çöküş başlıyor . çöküş bitip duraklama başlayacak . yükseliş ondan da sonra . 2026 25'i aratacak .,Piyasa Trend/Tahmin,eregl
"arkadaşlar 4 ay önce akbank hissem vardı , hisseye bugün ereğli ye olduğu para girişi vardı hisse bir süre 50 / 55 bandlarında seyretti . şimdi ereğli de aynen durum olur mu diye düşünmüyor değilim .",Genel Bilgi/Durum,eregl
umarım yanılırım demiştim . gerçekten umduğum oldu yanıldım . ben size toplayın demiştim hepiniz toplayınca herhalde bunlar bir şey biliyor diye bende topladım . beraber battık barsak hepimiz batacağız bu saatten sonra,Genel Bilgi/Durum,eregl
yok artık bu saatten sonra zik seler dolamam tadında az trade ;),Alım-Satım Niyeti,eregl
"günaydınlar , bu düşük işlemli günde düşüş bekleriz",Piyasa Trend/Tahmin,eregl
eyvallah kardeşim emeğine sağlık . yazdıklarının hepsi gerçekler . hatta bu gerçeklere göre bu fiyatlar gerçek yatırımcı altın tepside sunulmuş fırsatlar bütünü .,Genel Bilgi/Durum,eregl
bingöl-avnik sahasında yaklaşık 550 milyon dolar yatırımla kurulan tesisin 2028 yılında devreye alınması beklenmektedir . tesisin tam kapasiteye ulaştığında faaliyet kârına ( brüt kâr ) yıllık yaklaşık 200-300 milyon dolar ek katkı sağlaması öngörülmektedir .,Risk ve Haber Analizi,eregl
"erdemir isdemir , 2030 yılına karbon emisyonlarını %25 azaltmak amacıyla toplam 3.2 milyar dolarlık bir yatırım bütçesi ayırmıştır . sadece 2025 yılı planlanan yeşil dönüşüm yatırım tutarı 825 milyon dolardır .",Risk ve Haber Analizi,eregl
"2024 sonunda 39 dolar / ton olan ton başına favök ( favök ) , 2025'in üçüncü çeyreğinde 68 dolar / ton seviyesine toparlanmıştır . 2026 yılı ise toparlanmanın hızlanmasıyla ton başına favok'ün 148 dolara çıkabileceği öngörülmektedir .",Piyasa Trend/Tahmin,eregl
"ereğli döngüsel devlerde 3-4 yıl süren yatay seyirler , döngü yukarı döndüğünde çok sert hızlı primlerle telafi edilir . 2026 yılı , bu devasa yatırımların operasyonel sonuçlara yansımaya başlayacağı bir geçiş yılı olacak .",Piyasa Trend/Tahmin,eregl
2025'in son çeyreği itibarıyla ton başına favök rakamlarında ( yaklaşık 68-70 dolar / ton ) dipten dönüş sinyalleri görülüyor . analistler 2026 yılında sektördeki toparlanılmayla bu rakamın 100 dolar üzerine çıkabileceğini öngörüyor .,Piyasa Trend/Tahmin,eregl
şirketin şu an içinde bulunduğu düşük kârlılık dönemi aslında dev bir dönüşümün sancısıdır . hikâyeyi ayakta tutan 3 ana direk var,Risk ve Haber Analizi,eregl
"erdemir , 2025-2026 döneminde yıllık yaklaşık 700-800 milyon dolar yatırım harcaması öngörüyor . avrupanın uygulayacağı sınırda karbon düzenlemesi ( skim ) başladığında maliyet avantajı kazanacak .",Risk ve Haber Analizi,eregl
"2027'de tam kapasite devreye girmesi beklenen bu tesis , şirketin ham madde bağımlılığını azaltacak . kendi cevherini peletleyerek kullanması karlılığı yukarı çekecektir .",Risk ve Haber Analizi,eregl
"sivas'taki altın keşfiyle ilgili rezerv raporlarının netleşmesi , şirketin sanayi kimliğine bir de maden cevheri hikayesi ekleyebilir .",Risk ve Haber Analizi,eregl
683.5 milyon para girişi var 461.9 milyon para çıkışı var benim anlamadığım yeşil kapatmıyor kırmızı niye kapatıyor hisseye para girişi var yine kırmızı yakıyor,Genel Bilgi/Durum,eregl
ereğli den bir şey olmaz sattım kurtuldum bank liradan zararım çıktı bankalar devamı,Alım-Satım Niyeti,eregl
dayı öteki hisseler çıktı da ereğli çıkmadı ki hep yerinde sayıyor,Genel Bilgi/Durum,eregl
hisse şubat 2020 de 3.70 iken bile dolar bazında 20.34 lira ediyor . 5.5 sene geçmiş bu sürede herşey enflasyondan en az 15 kat olmuş hisse 23 liralarda . böyle soygun var mı ya .,Genel Bilgi/Durum,eregl
enflasyon muhasebesi bu yıl olmayacak . genel etkisi olur .,Risk ve Haber Analizi,eregl
3 yıldır milletti iyi yoldular batırdılar,Genel Bilgi/Durum,eregl
bir de merak ettim borsada nasıl para kazanılıyor hisse 3 senedir aynı fiyatta olduğu bir şey kazanamadık,Genel Bilgi/Durum,eregl
bu hisse 5 sene önce nekadardı . en düşük yeri . ?,Genel Bilgi/Durum,eregl
her zaman uyuyan devler uyandığında kazançları iyi olur zamanında girip çıkmak lazım kanımca,Piyasa Trend/Tahmin,eregl
"2020 yerde 5.94 dü ya şu an 23 liralarda 4 kat olmamış , bu 5 senede enflasyonda her şey 10.15.20 kat bile oldu",Genel Bilgi/Durum,eregl
5 sene evvel 2020 yerde enfazka 5.94 gördü birader 27 yi nerden atıyorsun . thy dünya kazandırmış bu enflasyon dan erimiş gitmiş .,Genel Bilgi/Durum,eregl
türkiyede ham çelik üretimi kasım da %10 artmış çelik sektöründe toparlanma bekleniyor haberler gayet güzel geliyor,Risk ve Haber Analizi,eregl
"şöyle 7-8 taban hareketi yap , dipten alım fırsatı ver . inşallah ilk kez alıp satmıştım , şimdi daha dipten almak istiyorum .",Alım-Satım Niyeti,eregl
yeni yıla kırmızı mumla girmese çatlardı .,Genel Bilgi/Durum,eregl
"1 şubat 2023 fe bundan daha yüksekmiş , en yüksek gördüğünde 32 küsürler , bu hisse bitmişse okeye dönüyor",Genel Bilgi/Durum,eregl
cuma demek ki düşüş olacak ki 12209.5 yi bugün tamamlamadı viop 30. bir haber gelse soluğu bıst 30 11700 de bulabiliriz .,Piyasa Trend/Tahmin,eregl
"seneye nasıl girersen öyle gider derler , eyvah eyvah , kırmızı kapadı )",Piyasa Trend/Tahmin,eregl
kapanışı bofa bakalım 12161 a bıst 30 da değdirebilecek mı bakalım,Hedef Fiyat Sorgulama,eregl
dün dedim viop 30 12209.5 ye değmeli dedim yaklaştı bak,Hedef Fiyat Sorgulama,eregl
bu sene bundan bir cacık olmaz ),Piyasa Trend/Tahmin,eregl
bizim borsadan bir cacık çıkmaz da tütüldük bir kere,Genel Bilgi/Durum,eregl
bu ne lanet hisse ya sanki satmamızı bekliyor zararı yarıya indirsem yüzüne bakmayacağım,Genel Bilgi/Durum,eregl
seans sonu bıst 30 12160 a gidebilir dikkat y . t. d .,Hedef Fiyat Sorgulama,eregl
geldik yine 24 e takıldık kaldık,Genel Bilgi/Durum,eregl
eksi geliyor . çok sürmez,Piyasa Trend/Tahmin,eregl
